context,correct_sim,predicted_emotion,correct,sim_afraid,sim_angry,sim_anxious,sim_devastated,sim_lonely,sim_sad,sim_terrified,sim_furious,sim_grateful,sim_hopeful,sim_faithful
afraid,0.9965535933104788,lonely,False,0.9965535933104788,0.9969485037499365,0.9965376465817954,0.9971940748303975,0.9973642224388656,0.9973553746632905,0.9950245480707096,0.9964937831018404,0.9961047528002882,0.9969201834770667,0.9966078612785997
afraid,0.9983859898167534,sad,False,0.9983859898167534,0.9985307009773186,0.9983107579868018,0.9986317062477023,0.9986245488289656,0.9986932217400833,0.9976855559684645,0.9983526530939009,0.9980845167429724,0.9984218276227794,0.9983644553010016
afraid,0.9979267631693145,faithful,False,0.9979267631693145,0.9979053643899928,0.9979491721846054,0.9977942505770754,0.9978474159459314,0.9978528179624208,0.9976085657223456,0.9978781719703931,0.997810864294157,0.997909576258605,0.9979715606091156
afraid,0.9976286299985127,sad,False,0.9976286299985127,0.9977273381633376,0.9976250763308999,0.9978188781703697,0.9978411154328561,0.9979372870007694,0.9967498830402233,0.9974960115336475,0.9973011735636135,0.9977325420532113,0.9974479647440682
afraid,0.9977718509526641,angry,False,0.9977718509526641,0.9979415963144463,0.9977492877294827,0.9977697728535315,0.9977655393528332,0.9978036014309701,0.997471972550374,0.99783926667114,0.9976598805573286,0.9976659539360277,0.9978738563992835
afraid,0.9797119578471329,terrified,False,0.9797119578471329,0.9789215444579855,0.9790287150873358,0.9784424134773605,0.9776425487822853,0.9777274320395164,0.9823954830540349,0.9798923907350119,0.9797701976923447,0.9780310027698795,0.9789123790679277
afraid,0.9979203059389067,lonely,False,0.9979203059389067,0.9981424497583823,0.9979572766155773,0.9982401070596888,0.9984203484561793,0.9983957330197663,0.9968068834340125,0.9978400252259468,0.9976166027427896,0.9982145662154063,0.997983406214121
afraid,0.9982401144306958,sad,False,0.9982401144306958,0.998389559412826,0.9983425866873205,0.9984551067727049,0.9986077361615937,0.9986304706531549,0.9972853214210348,0.9981332070148581,0.9980579139210706,0.9986111812913678,0.9983260747917122
afraid,0.9913361511965244,terrified,False,0.9913361511965244,0.9908038801496626,0.9909308805720558,0.99027748743302,0.9899365720417193,0.9900423790508814,0.9925983934703239,0.991277077854267,0.99121431183502,0.9902300456776083,0.9907720058849595
afraid,0.9945103612362527,terrified,False,0.9945103612362527,0.9943247491050226,0.9945753943286237,0.9941489307277643,0.9939053565714269,0.9940922730338657,0.994906821325628,0.994493188490631,0.9945917309773549,0.9942742898013279,0.9943594664023304
afraid,0.9976510422904411,anxious,False,0.9976510422904411,0.9976258094429419,0.9976673270410809,0.9975307070126811,0.9976109864489671,0.997541464721309,0.9972416319856864,0.9975898137093905,0.9974860642036117,0.997602875005851,0.9975763251728302
afraid,0.9980918175876994,sad,False,0.9980918175876994,0.9980687886328503,0.998047315157079,0.9980125188043365,0.99810994186799,0.998141936397341,0.9973952282853678,0.9979012589392888,0.9977914420767912,0.9980837461454559,0.9980135551289673
afraid,0.9985441480018653,sad,False,0.9985441480018653,0.9987063455615265,0.9985616199668282,0.9987672773746462,0.9987931911279393,0.9988857264795891,0.9976961136146782,0.9985205368802469,0.9983900029382344,0.9987010443080836,0.9985274950860658
afraid,0.9971716215180675,lonely,False,0.9971716215180675,0.9975018229572078,0.9971798341082247,0.9977081066326012,0.9978825322255942,0.9978770564467049,0.9957764111757746,0.9971008302840552,0.996766936092378,0.9975066715058271,0.9972098549345602
afraid,0.998168429911702,lonely,False,0.998168429911702,0.9982714530037571,0.9982946287751516,0.9983740689741329,0.9985603807566934,0.998559417442272,0.9971115028220983,0.997982137780574,0.9978668139064817,0.9983948521905508,0.9981496475869183
afraid,0.9982599973842639,faithful,False,0.9982599973842639,0.9982023689577707,0.9982835375931605,0.9981161141848303,0.9982501269804923,0.9982701432343444,0.9978956203592086,0.9980984132377048,0.998156484464024,0.9982720909997345,0.9983290414715553
afraid,0.9976478402291536,lonely,False,0.9976478402291536,0.9978943818818693,0.997684038537386,0.9980047105653849,0.9982362686994435,0.9981654195023015,0.9965050489150424,0.9975607576107441,0.9973744439049818,0.9979018137919977,0.9977280963888244
afraid,0.9983987715134779,lonely,False,0.9983987715134779,0.9985346440245441,0.9983913589003787,0.9986031815756076,0.9987941909145855,0.9987833444394455,0.9973644220904592,0.9982393620737708,0.9980585834857264,0.9985372429941056,0.9983864699632492
afraid,0.997614273496437,lonely,False,0.997614273496437,0.9979068326677647,0.99763542837801,0.9980685244616533,0.9982291572052086,0.998228048376685,0.9963625564670473,0.9975475999803481,0.997289786981251,0.9979330101664269,0.9976676192915164
afraid,0.9982558353817241,sad,False,0.9982558353817241,0.9984074600095454,0.9982443430541075,0.9984668554422268,0.9985505600327518,0.998609190434307,0.9973136351931668,0.9981496434294951,0.9979123382627608,0.998421375388887,0.998197796025059
afraid,0.9974414793319664,terrified,False,0.9974414793319664,0.9972796392073442,0.9972691762692992,0.9971601428025785,0.997195628468603,0.9971293723957264,0.9975757471865714,0.9973683306109944,0.9974060697963246,0.9970781310850831,0.9973422904821903
afraid,0.9978016652465382,sad,False,0.9978016652465382,0.9980302076780512,0.9977892976266004,0.998173575209353,0.9982950116022593,0.9983118194778116,0.9967199731758745,0.9977039981926942,0.9974398259862203,0.9980456225105159,0.9977956058841599
afraid,0.9982248245203648,lonely,False,0.9982248245203648,0.9984216827928766,0.9982595692771374,0.9985594479232871,0.9987097019898007,0.9986808259639854,0.99717737235868,0.9981400311383012,0.9980158884554776,0.9984906927917547,0.9983227975743781
afraid,0.9974115206292169,sad,False,0.9974115206292169,0.997535974167111,0.9974478390157064,0.9975290940316415,0.9976505183510802,0.9976518533910121,0.9966091227713291,0.9973160168979056,0.9972059267313218,0.9975646107034514,0.9974684405732499
afraid,0.9710085954677395,terrified,False,0.9710085954677395,0.9704767746556612,0.9704329882519644,0.9699376535797906,0.9688742965930791,0.9694299007800922,0.9737084039508965,0.971378925833992,0.9712285691884617,0.9692861753262658,0.9704808707444772
afraid,0.9980055127522514,sad,False,0.9980055127522514,0.9981616779802729,0.9980487625357166,0.9981850970284719,0.9983478135119626,0.9983516836479175,0.996994050746929,0.9978924783303175,0.9977017082976043,0.9982517998582484,0.9980007980855569
afraid,0.996568508688161,grateful,False,0.996568508688161,0.9965312100675245,0.9967194650084215,0.9964444309854055,0.9963962470629774,0.9964623724008412,0.9965399118090646,0.9965411097591875,0.9967258999867867,0.9966132239783525,0.9966581164098637
afraid,0.9982271793968186,angry,False,0.9982271793968186,0.9982509959493886,0.9982114230596403,0.9981800344850025,0.998208220466535,0.9982118041510308,0.9978538826890822,0.9981947326653446,0.9980586577021403,0.9981668743777415,0.9981830926074262
afraid,0.9968822612235949,sad,False,0.9968822612235949,0.9972549364386983,0.9968699142950885,0.9974770609919699,0.99763403294495,0.9976358532090714,0.9954241802352937,0.9968239779646717,0.9964389217783586,0.9972267577119945,0.9969222107232538
afraid,0.9975988462646298,sad,False,0.9975988462646298,0.9979005169445032,0.9976120225046764,0.9980623916797824,0.998209444526686,0.9982147043398609,0.9963609497097352,0.9975366584572822,0.9972620456242728,0.9979079805886829,0.9976512206046234
afraid,0.9988261328020527,sad,False,0.9988261328020527,0.9988078433493558,0.9988283286542378,0.9988346910710183,0.9987792372162427,0.9989117971505151,0.9982108010662737,0.998696542207471,0.9986036121385318,0.998796367450484,0.9986951355929806
afraid,0.997876771853428,sad,False,0.997876771853428,0.9980967286839717,0.9978161745273229,0.9982512254807107,0.9983236439228239,0.9983633741182529,0.9967402705537856,0.997780131439986,0.9974269625010542,0.9980717686811703,0.9978181064073909
afraid,0.9973789906482532,sad,False,0.9973789906482532,0.9976410512399719,0.9974672423899074,0.9978551536906478,0.9978957508207512,0.9980085519862669,0.9962164374187847,0.997316191009582,0.9971542524543981,0.9977076114286265,0.9974048977785167
afraid,0.9981157840811437,hopeful,False,0.9981157840811437,0.9982222578827036,0.9982096670854921,0.9982536646804795,0.9983217885261602,0.9983630959358062,0.9975331127155423,0.9980685913347518,0.9980911735595162,0.9983834686043466,0.9982807119619055
afraid,0.9957153712437627,terrified,False,0.9957153712437627,0.9955472583402394,0.9957951466924336,0.995408857357154,0.9953479579554166,0.9953938514381537,0.9957959695117535,0.9956192396817312,0.9956853961634045,0.995674169581505,0.9957108806854967
afraid,0.9979807396761164,sad,False,0.9979807396761164,0.99808201200766,0.9980561242192476,0.9980861960882097,0.9982108319301242,0.9982153562979013,0.9972420902606326,0.997904555182227,0.9977786111273695,0.9981735005319123,0.9979724419897225
afraid,0.998064701454187,sad,False,0.998064701454187,0.9981485713541254,0.9980511575029882,0.9983042617226217,0.998351466781312,0.9984027541711789,0.9971409157310211,0.9978868943214847,0.9977139472426717,0.9982250377573406,0.9980354025024323
afraid,0.992458944776302,terrified,False,0.992458944776302,0.992131749530277,0.9921428727294159,0.9917882663845281,0.991531716245218,0.991590884926667,0.9935823671012001,0.9925948200387661,0.9925581337502096,0.9917082874073432,0.9921687426720824
afraid,0.9968645550205951,anxious,False,0.9968645550205951,0.9968979588061517,0.9970781384180882,0.9968711924842476,0.9969161611529224,0.9970405457120218,0.9963063246008729,0.9967662639508136,0.9969432929950695,0.9969690620525389,0.9968753196264493
afraid,0.9971443376163859,lonely,False,0.9971443376163859,0.9974765216504908,0.9971461131181851,0.9976834002155559,0.9978538493021045,0.9978498912893148,0.9957430709695264,0.9970719459828123,0.9967323985619998,0.9974807001652047,0.9971811976628226
afraid,0.9972974629898002,terrified,False,0.9972974629898002,0.997099761908144,0.9972413444512049,0.9969379318736877,0.996975416034465,0.9968946818774007,0.9974819722441803,0.997197819989819,0.9972303573249882,0.9970874288119024,0.9972662973285451
afraid,0.9979969835985708,sad,False,0.9979969835985708,0.9979883300319008,0.9980891159176302,0.9979952305436887,0.9981255387502674,0.9981435729659939,0.9973186150109896,0.9978143040297017,0.9977833750427288,0.9981182529725738,0.9979832403728999
afraid,0.9979643896243104,sad,False,0.9979643896243104,0.998159716072258,0.9980500535746488,0.9983898486933779,0.9984014032803525,0.9985415614384723,0.9968980096615808,0.9978787369196622,0.9977678071976276,0.998242298145031,0.9979747505942153
afraid,0.9978886076659397,lonely,False,0.9978886076659397,0.9981157141378659,0.9979181200793462,0.9981935423798468,0.9983488922415306,0.9983477818928956,0.9968075647881198,0.9978056057508282,0.9976356697507027,0.9981546088810723,0.99797062434645
afraid,0.9863868056781422,terrified,False,0.9863868056781422,0.9855788800444988,0.9860827739666806,0.9854695546255297,0.985328000119635,0.985299871362936,0.9874402522147363,0.9860604795910446,0.9865147479608086,0.9851760985424347,0.9859503433186523
afraid,0.9982967151270181,angry,False,0.9982967151270181,0.9983654269461952,0.9982021637335626,0.9982534798621322,0.9982849932252205,0.9983611263993379,0.9978588336476424,0.9982007409013726,0.9980060487634006,0.99817365088359,0.9982048897434885
afraid,0.9980056806593073,hopeful,False,0.9980056806593073,0.9980459126923061,0.9981544426482541,0.9980462466399005,0.9982282427458018,0.9981934929510303,0.997418383867835,0.9979045441480632,0.9980415299015077,0.9982489268186736,0.9981237487817405
afraid,0.9969527140659389,anxious,False,0.9969527140659389,0.9968887240821653,0.9971923318643756,0.9969237352007079,0.9968864765259059,0.9970470903308607,0.9966021233494562,0.9968534734230653,0.9971002035795603,0.997172122275647,0.997024059578127
afraid,0.9983319849433883,hopeful,False,0.9983319849433883,0.9984859079580743,0.9984434116129776,0.998487243365208,0.9986202355125438,0.9986040495341609,0.9975528958188098,0.9982818826924164,0.998306700050341,0.9986375179365657,0.9985300652644336
afraid,0.9969351778116637,hopeful,False,0.9969351778116637,0.9968325177997854,0.9969505619300454,0.996753088109795,0.9967813235709574,0.996851762017232,0.9966013262613228,0.9968086288717047,0.9968328119655947,0.9970130939585542,0.9968979388062992
afraid,0.9983830520943529,sad,False,0.9983830520943529,0.9985192205662036,0.9983694952962499,0.998662380369298,0.9987332287426602,0.9988177621157414,0.9973962468573121,0.998257655122881,0.998103300153592,0.9985050417078403,0.9983233684018019
afraid,0.9968735058776074,afraid,True,0.9968735058776074,0.9965584061995617,0.9966969822987931,0.9964982382955685,0.9964328653090609,0.9965719112025582,0.9966348517057497,0.9965651108213744,0.9965469316514763,0.99651375316226,0.9965199823439228
afraid,0.9734449149706308,terrified,False,0.9734449149706308,0.97285083844272,0.9736645246353102,0.9723833333112205,0.97245393678087,0.9722443318376192,0.9755967874581515,0.9734297287185112,0.9749854484775322,0.9729905806967825,0.9742510808784093
afraid,0.9985810158629603,sad,False,0.9985810158629603,0.9986758387994907,0.9986014438778966,0.99879443333377,0.9989586442396807,0.9989650563258685,0.9976351406688361,0.9984077711978234,0.9982808074838685,0.9987401339623644,0.9985904689745957
afraid,0.984863826488843,terrified,False,0.984863826488843,0.9844176390257857,0.9847776221168255,0.9837410133259559,0.9834691654621687,0.9835321715813323,0.9865188032575308,0.9849043248441388,0.9850743226966465,0.9843293741027581,0.9846531289698791
afraid,0.9974491219387007,sad,False,0.9974491219387007,0.9976266496550936,0.9976086693400453,0.9976536849655756,0.9978089323044821,0.9978453387645474,0.9964833015908197,0.9973629097679547,0.9973078549768988,0.9977032798575,0.9975172161393562
afraid,0.9963023337897537,hopeful,False,0.9963023337897537,0.9962231485603341,0.9964690142301343,0.9961613971267187,0.9962457342264396,0.9962984008950907,0.995840955581504,0.9961313593880035,0.9962821816007209,0.9964888068232713,0.9962878738208178
afraid,0.9965535933104788,lonely,False,0.9965535933104788,0.9969485037499365,0.9965376465817954,0.9971940748303975,0.9973642224388656,0.9973553746632905,0.9950245480707096,0.9964937831018404,0.9961047528002882,0.9969201834770667,0.9966078612785997
afraid,0.9975602379977594,lonely,False,0.9975602379977594,0.9977042745706537,0.9976154278188749,0.9977635641752279,0.9979356062690482,0.9979291835595336,0.996606773634551,0.9974334900755417,0.9973703707932331,0.9977833162964841,0.9976246481139207
afraid,0.9975305624281546,hopeful,False,0.9975305624281546,0.9974696679531025,0.9977303106376183,0.9973571343657013,0.9974503140585955,0.9974692587929317,0.9971048174359703,0.9973926224266778,0.9975526622105007,0.9977939964561977,0.9977639866718088
afraid,0.9975624898000112,sad,False,0.9975624898000112,0.997865682344987,0.9975869225249423,0.9980483010176302,0.998212709720447,0.9982177824425517,0.9962506128085525,0.9974802444190392,0.9972170420895942,0.9978925829077002,0.9976219441208295
afraid,0.9977697787492352,hopeful,False,0.9977697787492352,0.9979517462547214,0.9979274641156657,0.997845266072758,0.998039119647022,0.9979713739219046,0.9969850931256042,0.9977571197738831,0.9976359184204291,0.998115001686369,0.9978674616406858
afraid,0.9951418996580211,terrified,False,0.9951418996580211,0.995035643130573,0.9950766170255584,0.9947688195130475,0.994445037539472,0.9947264387163941,0.9956315435802328,0.9951994067949033,0.9950700035451349,0.9946884038413577,0.9948766170837906
afraid,0.9976278053360292,lonely,False,0.9976278053360292,0.9979085289226458,0.9976376881778324,0.9980626907298669,0.99822956829778,0.9982266042928412,0.9963692146951714,0.9975436040009984,0.9972645542943709,0.9979098189751527,0.9976612927302715
afraid,0.994734327371684,terrified,False,0.994734327371684,0.9944313898327746,0.9947674582215936,0.9942008866960556,0.9939942016449084,0.9941422509905389,0.9953762022819551,0.9947397245968093,0.9950487380078699,0.9943564250675521,0.9945473360010945
afraid,0.9989353425834222,sad,False,0.9989353425834222,0.9988670106839466,0.9988785823470459,0.9988880983878765,0.9989642926430445,0.9990053637893924,0.9981681827830016,0.9986733936309764,0.9985449150087922,0.9988834749529216,0.998706641689387
afraid,0.9975175208179318,sad,False,0.9975175208179318,0.9975245975622007,0.9975475841163296,0.9975081684378801,0.997561577513371,0.9975787641748203,0.9971091888670306,0.9974176423080934,0.9973941927125765,0.9975146355761823,0.9975471948425518
afraid,0.9972611766239486,sad,False,0.9972611766239486,0.9975667115426586,0.9972836938527314,0.9977438682529985,0.9978957402992771,0.9979089664928205,0.9959474785289628,0.9971756333234001,0.9969147877297012,0.997579169735365,0.9972946629278235
afraid,0.9971042231481732,terrified,False,0.9971042231481732,0.9970214404820631,0.9970814508303957,0.9968338465093447,0.9967132467574767,0.9968205798215154,0.9971984199626693,0.9971170501617981,0.9971239654987577,0.9968033336196583,0.9970119918877208
afraid,0.9980682174040583,lonely,False,0.9980682174040583,0.9982599004659697,0.9980966331388056,0.9982141290425212,0.9984032598764578,0.9983884632948825,0.9970974275564968,0.9979874062624112,0.9977664854490345,0.9982331884162402,0.9980897031313294
afraid,0.998154212837528,sad,False,0.998154212837528,0.9981720480780831,0.9981081665657024,0.9981489836618684,0.9981419173851114,0.9982184857562889,0.9977828816730089,0.9980761721923779,0.9978835915907571,0.9981025084757084,0.9980561879586661
afraid,0.9973834187240761,sad,False,0.9973834187240761,0.9977056573466737,0.9973903116567301,0.9979046169534496,0.9980623936634758,0.9980765045635356,0.9960146957199607,0.9972989582895588,0.9969856689814365,0.9977129189311442,0.997419893549607
afraid,0.9983425987176808,sad,False,0.9983425987176808,0.9985795518093131,0.9984455680599222,0.9986650133177748,0.9987768284365246,0.998826335663814,0.9972822278912453,0.9982813956960346,0.9980586368046299,0.9986575197787466,0.9983781381656587
afraid,0.9983067999533484,sad,False,0.9983067999533484,0.998461746581285,0.9984207088496382,0.9984453853407522,0.9986123156166868,0.9986358013484481,0.9974583803670376,0.9982492332053926,0.9982770376664141,0.9985463170659185,0.9983261420307089
afraid,0.9975839522226656,lonely,False,0.9975839522226656,0.997857959156007,0.9976015160169599,0.9980413791681411,0.9982218187061199,0.998200821630691,0.9963085737837252,0.9974935607789605,0.9972396154420247,0.9978812607156606,0.9976481022808688
afraid,0.9979704489813148,lonely,False,0.9979704489813148,0.9981818034748458,0.9980378847023414,0.9983179466672968,0.9985037292344965,0.9984709631020678,0.9968665330255698,0.9978745732520247,0.9977037205775858,0.9982406803754191,0.9980209125807383
afraid,0.9979316200254098,lonely,False,0.9979316200254098,0.9980926776591491,0.9979842719775096,0.9982474070094258,0.9984186137538108,0.9984001673521656,0.9968822515697157,0.9978084170599955,0.9976468389957797,0.9982370523767428,0.997996098404571
angry,0.9982619199305064,hopeful,False,0.9981595338616637,0.9982619199305064,0.9982755656190245,0.9982998569583315,0.9984114014347818,0.9984152057788163,0.997483076489476,0.9980713178313267,0.9980097475726696,0.9984638496684937,0.9982382107519711
angry,0.9987344237386572,lonely,False,0.9985279408331407,0.9987344237386572,0.9985602692268462,0.998801767650656,0.9989410498825171,0.9989276214123352,0.9976926758595553,0.9984912366081888,0.9982840731391899,0.9987433068606033,0.9985656731595567
angry,0.9982804699645326,sad,False,0.9980761278357362,0.9982804699645326,0.9980728466749162,0.9983952308609065,0.9984684548766322,0.9984958866354436,0.9971808432271412,0.9980219258429834,0.9977363773910345,0.9983058314440596,0.9979971406456393
angry,0.9961899056052564,terrified,False,0.9962658026320341,0.9961899056052564,0.9960967312536168,0.9960143965453481,0.9958150076287979,0.9959105232816047,0.9966533354910264,0.9963786440448261,0.9962847293153461,0.9957738227398945,0.9961266454811286
angry,0.996346935169209,terrified,False,0.9964919479417631,0.996346935169209,0.9964808835024458,0.9960785059463463,0.996061719983335,0.9961081951551997,0.9968159995705307,0.9964787782110344,0.9964702374587795,0.9962294545699216,0.996296643554191
angry,0.9985082853187364,hopeful,False,0.9984406186336082,0.9985082853187364,0.9985753799363195,0.9985103743963273,0.9986087350516902,0.9986177624169856,0.9978702559540765,0.9983630655878364,0.9983325123658984,0.9987033932176395,0.9984646274429548
angry,0.9978688028430027,lonely,False,0.9975683833987907,0.9978688028430027,0.9975767332050656,0.998024546213972,0.998171145274574,0.9981339165504788,0.9964705136991311,0.9975385378490886,0.9972163779809498,0.9978930889965131,0.9976108699076924
angry,0.9985688727924598,sad,False,0.9983568066919415,0.9985688727924598,0.9984031794363006,0.9985488720348756,0.998568885436275,0.9986242927803589,0.9977339614726695,0.9983957471328065,0.9981312753814868,0.9985537488857807,0.9983835672960478
angry,0.9989457944608746,sad,False,0.9989168562375035,0.9989457944608746,0.9988479685557335,0.9990372987424971,0.9990437186317639,0.9990916386611555,0.9984897076305718,0.9988637692256641,0.998800876957793,0.9988463553220128,0.9989141192391426
angry,0.9980332367220561,lonely,False,0.9977576638546712,0.9980332367220561,0.997754049183359,0.9981943508890052,0.9983118453977439,0.998294732827472,0.9967001151959254,0.9977222429457572,0.9973912606200124,0.998045181468374,0.997766258866523
angry,0.9981387713451909,lonely,False,0.9978679039593084,0.9981387713451909,0.9978847001083253,0.9982791387872614,0.998426411083536,0.9983923199549756,0.9968295442963508,0.9978293251934496,0.9975331000157887,0.9981564909047844,0.997899010719977
angry,0.9985185034138361,sad,False,0.9984830327157221,0.9985185034138361,0.9985829937290053,0.998563711767833,0.9986264072972698,0.998674001035175,0.9979894425149292,0.998381366427844,0.9983416856598568,0.9986214489866889,0.9984696047124494
angry,0.998804209081787,devastated,False,0.9987504892116512,0.998804209081787,0.9987248855647505,0.9990484451204773,0.9988519121390186,0.9990223259578822,0.9983835976836373,0.9987000424660248,0.9986195169558512,0.9987672764966093,0.998732848992301
angry,0.9982871810504133,lonely,False,0.998029738154461,0.9982871810504133,0.9980589619534939,0.99842276270194,0.9985560858913568,0.9985426359826699,0.9970149185570703,0.9979848077209339,0.9977229447683967,0.9983330278410352,0.9980702134428269
angry,0.9986458803204327,sad,False,0.9986343257809507,0.9986458803204327,0.9987545747846364,0.9986616088426912,0.9987148625900766,0.998767275965841,0.9982327761508105,0.9985564435346654,0.9985679709432919,0.998759776265677,0.9986890249441718
angry,0.9966874618617703,terrified,False,0.9968488520163797,0.9966874618617703,0.9969743584080566,0.9965936783816994,0.9964088104703672,0.9966210981391861,0.9970304047603384,0.9967891619950175,0.9968584413018926,0.9969326883455605,0.9968059829804785
angry,0.9987561062233699,lonely,False,0.998606017540987,0.9987561062233699,0.9986678316872853,0.9988460514265787,0.9990090424229068,0.9989856212056055,0.9977567555146687,0.9985136136700159,0.9983624937679334,0.9988399436492971,0.9986571241242165
angry,0.9976962145522944,lonely,False,0.9973831385663832,0.9976962145522944,0.9973840228779969,0.9978750916839021,0.9980146130054541,0.9979835737347651,0.9962391782627499,0.9973509200845123,0.9970112543428049,0.9977132402952774,0.9974168801035521
